CFIA,PR_mm,Shp_Area,Shp_Perime,Station,StationNam,Stn_UID,_source_file
0.86328125,0.003221121218027,121.243196585,50.3451448569,05EA010,STURGEON RIVER NEAR MAGNOLIA BRIDGE,05EA010_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070606_000_05.dbf
0.882114955357143,0.001708320000907,97.0690958164,57.1534836129,05EA011,CARROT CREEK NEAR THE MOUTH,05EA011_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070606_000_05.dbf
0.900850183823529,0.000820600001801,287.073915676,89.9755621393,05EA012,ATIM CREEK AT CENTURY ROAD,05EA012_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070606_000_05.dbf
0.882503486308316,0.0,2590.88335366,360.639148567,05EA002,STURGEON RIVER AT ST. ALBERT,05EA002_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070612_000_05.dbf
0.877168969002695,0.0,1889.49091781,318.236156123,05EA005,STURGEON RIVER NEAR VILLENEUVE,05EA005_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070612_000_05.dbf
0.86328125,0.0,121.243196585,50.3451448569,05EA010,STURGEON RIVER NEAR MAGNOLIA BRIDGE,05EA010_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070612_000_05.dbf
0.882114955357143,0.0,97.0690958164,57.1534836129,05EA011,CARROT CREEK NEAR THE MOUTH,05EA011_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070612_000_05.dbf
0.900792738970588,0.0,287.073915676,89.9755621393,05EA012,ATIM CREEK AT CENTURY ROAD,05EA012_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070612_000_05.dbf
0.882416328600406,0.0,2590.88335366,360.639148567,05EA002,STURGEON RIVER AT ST. ALBERT,05EA002_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070618_000_05.dbf
0.877147911051213,0.0,1889.49091781,318.236156123,05EA005,STURGEON RIVER NEAR VILLENEUVE,05EA005_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070618_000_05.dbf
0.86328125,0.0,121.243196585,50.3451448569,05EA010,STURGEON RIVER NEAR MAGNOLIA BRIDGE,05EA010_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070618_000_05.dbf
0.8818359375,0.0,97.0690958164,57.1534836129,05EA011,CARROT CREEK NEAR THE MOUTH,05EA011_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070618_000_05.dbf
